id,clave_sat,state_id/id,name
__export__.res_country_state_ciudad_13SLP,13,SLP,Ciudad del Maíz
__export__.res_country_state_ciudad_13SON,13,SON,Sonoita
__export__.res_country_state_ciudad_13TAB,13,TAB,Huimanguillo
__export__.res_country_state_ciudad_13TAM,13,TAM,Jaumave
__export__.res_country_state_ciudad_13VER,13,VER,Papantla de Olarte
__export__.res_country_state_ciudad_13ZAC,13,ZAC,Valparaíso
__export__.res_country_state_ciudad_14COA,14,COA,Cuatro Ciénegas de Carranza
__export__.res_country_state_ciudad_14CHH,14,CHH,Bachíniva
__export__.res_country_state_ciudad_14CHP,14,CHP,Las Rosas
__export__.res_country_state_ciudad_14DIF,14,DIF,Ciudad de México
__export__.res_country_state_ciudad_14GRO,14,GRO,Coyuca de Catalán
__export__.res_country_state_ciudad_14GUA,14,GUA,Romita
__export__.res_country_state_ciudad_14HID,14,HID,Cruz Azul
__export__.res_country_state_ciudad_14JAL,14,JAL,Tototlán
__export__.res_country_state_ciudad_14MEX,14,MEX,Tlalnepantla de Baz
__export__.res_country_state_ciudad_14MIC,14,MIC,Tangancícuaro de Arista
__export__.res_country_state_ciudad_14NAY,14,NAY,Xalisco
__export__.res_country_state_ciudad_14OAX,14,OAX,Putla Villa de Guerrero
__export__.res_country_state_ciudad_14PUE,14,PUE,Zacatlán
__export__.res_country_state_ciudad_14SIN,14,SIN,Mocorito
__export__.res_country_state_ciudad_14SLP,14,SLP,Cedral
__export__.res_country_state_ciudad_14SON,14,SON,Magdalena de Kino
__export__.res_country_state_ciudad_14TAM,14,TAM,Ciudad Gustavo Díaz Ordaz
__export__.res_country_state_ciudad_14VER,14,VER,Poza Rica de Hidalgo
__export__.res_country_state_ciudad_14ZAC,14,ZAC,Luis Moya
__export__.res_country_state_ciudad_15COA,15,COA,Nadadores
__export__.res_country_state_ciudad_15CHH,15,CHH,Saucillo
__export__.res_country_state_ciudad_15CHP,15,CHP,Chiapa de Corzo
__export__.res_country_state_ciudad_15DIF,15,DIF,Ciudad de México
__export__.res_country_state_ciudad_15GRO,15,GRO,Tierra Colorada
__export__.res_country_state_ciudad_15GUA,15,GUA,Tarandacuao
__export__.res_country_state_ciudad_15HID,15,HID,Tepeapulco
__export__.res_country_state_ciudad_15JAL,15,JAL,San Diego de Alejandría
__export__.res_country_state_ciudad_15MEX,15,MEX,Santa Maria Tultepec
__export__.res_country_state_ciudad_15MIC,15,MIC,Maravatío de Ocampo
__export__.res_country_state_ciudad_15NAY,15,NAY,San pedro Lagunillas
__export__.res_country_state_ciudad_15NLE,15,NLE,Cadereyta Jiménez
__export__.res_country_state_ciudad_15OAX,15,OAX,Cosolapa
__export__.res_country_state_ciudad_15PUE,15,PUE,Xicotepec
__export__.res_country_state_ciudad_15SIN,15,SIN,Angostura
__export__.res_country_state_ciudad_15SLP,15,SLP,Tierra Nueva
__export__.res_country_state_ciudad_15TAM,15,TAM,Estación Manuel (Úrsulo Galván)
__export__.res_country_state_ciudad_15VER,15,VER,San Andrés Tuxtla
__export__.res_country_state_ciudad_15ZAC,15,ZAC,Moyahua de Estrada
__export__.res_country_state_ciudad_16COA,16,COA,Ramos Arizpe
__export__.res_country_state_ciudad_16CHP,16,CHP,Cacahoatán
__export__.res_country_state_ciudad_16DIF,16,DIF,Ciudad de México
__export__.res_country_state_ciudad_16GRO,16,GRO,Coyuca de Benítez
__export__.res_country_state_ciudad_16GUA,16,GUA,Huanímaro
